"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1946,37,0.00224,0.00224,0.5,93137,209,93032,3519456,37.79,FALSE
1946,38,0.00243,0.00242,0.5,92928,225,92815,3426424,36.87,FALSE
1946,39,0.00255,0.00255,0.5,92702,236,92584,3333609,35.96,FALSE
1946,40,0.003,0.00299,0.5,92466,277,92328,3241024,35.05,FALSE
1946,41,0.00272,0.00272,0.5,92190,250,92064,3148696,34.15,FALSE
1946,42,0.00274,0.00274,0.5,91939,252,91813,3056632,33.25,FALSE
1946,43,0.00319,0.00318,0.5,91687,292,91542,2964818,32.34,FALSE
1946,44,0.00355,0.00354,0.5,91396,324,91234,2873277,31.44,FALSE
1946,45,0.00387,0.00387,0.5,91072,352,90896,2782043,30.55,FALSE
1946,46,0.00427,0.00426,0.5,90720,387,90526,2691147,29.66,FALSE
1946,47,0.00364,0.00364,0.5,90333,328,90169,2600621,28.79,FALSE
1946,48,0.00552,0.00551,0.5,90005,496,89757,2510452,27.89,FALSE
1946,49,0.00508,0.00507,0.5,89509,453,89282,2420696,27.04,FALSE
1946,50,0.006,0.00598,0.5,89055,532,88789,2331414,26.18,FALSE
1946,51,0.00652,0.0065,0.5,88523,575,88235,2242625,25.33,FALSE
1946,52,0.00581,0.00579,0.5,87947,509,87693,2154390,24.5,FALSE
1946,53,0.00684,0.00682,0.5,87438,596,87140,2066697,23.64,FALSE
1946,54,0.00706,0.00703,0.5,86842,611,86537,1979557,22.79,FALSE
1946,55,0.00861,0.00858,0.5,86232,740,85862,1893020,21.95,FALSE
1946,56,0.00964,0.00959,0.5,85492,820,85082,1807158,21.14,FALSE
1946,57,0.0104,0.01034,0.5,84672,876,84234,1722076,20.34,FALSE
1946,58,0.00987,0.00982,0.5,83796,823,83385,1637842,19.55,FALSE
1946,59,0.0121,0.01202,0.5,82973,998,82474,1554457,18.73,FALSE
1946,60,0.01299,0.01291,0.5,81976,1058,81446,1471983,17.96,FALSE
1946,61,0.01459,0.01448,0.5,80917,1172,80331,1390536,17.18,FALSE
1946,62,0.01663,0.01649,0.5,79746,1315,79088,1310205,16.43,FALSE
1946,63,0.01626,0.01613,0.5,78431,1265,77798,1231117,15.7,FALSE
1946,64,0.01944,0.01926,0.5,77166,1486,76423,1153319,14.95,FALSE
1946,65,0.02063,0.02042,0.5,75680,1545,74907,1076896,14.23,FALSE
1946,66,0.02508,0.02477,0.5,74135,1836,73217,1001988,13.52,FALSE
1946,67,0.02619,0.02586,0.5,72299,1869,71364,928772,12.85,FALSE
1946,68,0.02843,0.02803,0.5,70429,1974,69442,857408,12.17,FALSE
1946,69,0.03436,0.03378,0.5,68455,2312,67299,787966,11.51,FALSE
1946,70,0.03675,0.03608,0.5,66142,2387,64949,720667,10.9,FALSE
1946,71,0.04,0.03921,0.5,63756,2500,62506,655718,10.28,FALSE
1946,72,0.04496,0.04397,0.5,61256,2693,59909,593213,9.68,FALSE
1946,73,0.04942,0.04823,0.5,58562,2825,57150,533304,9.11,FALSE
1946,74,0.05593,0.05441,0.5,55738,3033,54221,476154,8.54,FALSE
1946,75,0.06555,0.06347,0.5,52705,3345,51032,421932,8.01,FALSE
1946,76,0.07149,0.06902,0.5,49360,3407,47657,370900,7.51,FALSE
1946,77,0.08042,0.07731,0.5,45953,3553,44177,323243,7.03,FALSE
1946,78,0.09019,0.0863,0.5,42400,3659,40571,279067,6.58,FALSE
1946,79,0.1052,0.09994,0.5,38741,3872,36805,238496,6.16,FALSE
1946,80,0.10829,0.10273,0.5,34869,3582,33078,201691,5.78,FALSE
1946,81,0.12159,0.11462,0.5,31287,3586,29494,168613,5.39,FALSE
1946,82,0.14007,0.1309,0.5,27701,3626,25888,139119,5.02,FALSE
1946,83,0.15113,0.14051,0.5,24075,3383,22383,113231,4.7,FALSE
1946,84,0.16167,0.14958,0.5,20692,3095,19144,90848,4.39,FALSE
1946,85,0.19032,0.17379,0.5,17597,3058,16068,71703,4.07,FALSE
1946,86,0.20345,0.18466,0.5,14539,2685,13196,55635,3.83,FALSE
1946,87,0.22525,0.20245,0.5,11854,2400,10654,42439,3.58,FALSE
1946,88,0.23399,0.20948,0.5,9454,1980,8464,31785,3.36,FALSE
1946,89,0.27142,0.23899,0.5,7474,1786,6581,23321,3.12,FALSE
1946,90,0.30868,0.26741,0.5,5688,1521,4927,16740,2.94,FALSE
1946,91,0.30265,0.26287,0.5,4167,1095,3619,11813,2.84,FALSE
1946,92,0.30533,0.26489,0.5,3071,814,2665,8194,2.67,FALSE
1946,93,0.34977,0.2977,0.5,2258,672,1922,5529,2.45,FALSE
1946,94,0.3945,0.3295,0.5,1586,522,1324,3608,2.28,FALSE
1946,95,0.42307,0.3492,0.5,1063,371,878,2283,2.15,FALSE
1946,96,0.45216,0.36879,0.5,692,255,564,1406,2.03,FALSE
1946,97,0.48159,0.38813,0.5,437,170,352,841,1.93,FALSE
1946,98,0.51114,0.4071,0.5,267,109,213,489,1.83,FALSE
1946,99,0.54062,0.42558,0.5,158,67,125,276,1.74,FALSE
1946,100,0.56981,0.44346,0.5,91,40,71,152,1.67,FALSE
1946,101,0.59853,0.46067,0.5,51,23,39,81,1.6,FALSE
1946,102,0.62658,0.47711,0.5,27,13,21,42,1.53,FALSE
1946,103,0.65381,0.49273,0.5,14,7,11,21,1.48,FALSE
1946,104,0.68007,0.5075,0.5,7,4,5,10,1.43,FALSE
1946,105,0.70523,0.52138,0.5,4,2,3,5,1.38,FALSE
1946,106,0.72921,0.53437,0.5,2,1,1,2,1.34,FALSE
1946,107,0.75192,0.54647,0.5,1,0,1,1,1.3,FALSE
1946,108,0.77331,0.55768,0.5,0,0,0,0,1.27,FALSE
1946,109,0.79337,0.56804,0.5,0,0,0,0,1.25,FALSE
1946,110,0.81208,1,1.23,0,0,0,0,1.23,TRUE
1947,0,0.02243,0.02199,0.12,100000,2199,98055,7062111,70.62,FALSE
1947,1,0.00191,0.00191,0.5,97801,186,97707,6964056,71.21,FALSE
1947,2,0.00149,0.00149,0.5,97614,145,97542,6866349,70.34,FALSE
1947,3,0.00111,0.00111,0.5,97469,108,97415,6768807,69.45,FALSE
1947,4,0.00079,0.00079,0.5,97361,77,97322,6671392,68.52,FALSE
1947,5,0.00067,0.00067,0.5,97284,65,97251,6574070,67.58,FALSE
1947,6,0.00056,0.00056,0.5,97218,55,97191,6476819,66.62,FALSE
1947,7,0.00051,0.00051,0.5,97164,49,97139,6379628,65.66,FALSE
1947,8,0.00062,0.00062,0.5,97115,60,97084,6282489,64.69,FALSE
1947,9,0.00042,0.00042,0.5,97054,40,97034,6185405,63.73,FALSE
1947,10,0.00043,0.00043,0.5,97014,42,96993,6088371,62.76,FALSE
1947,11,0.00044,0.00044,0.5,96972,43,96951,5991378,61.78,FALSE
1947,12,0.00051,0.00051,0.5,96929,49,96905,5894427,60.81,FALSE
1947,13,0.00041,0.00041,0.5,96880,39,96860,5797523,59.84,FALSE
1947,14,0.00089,0.00089,0.5,96841,86,96797,5700662,58.87,FALSE
1947,15,0.00084,0.00084,0.5,96754,81,96714,5603865,57.92,FALSE
1947,16,0.00089,0.00089,0.5,96673,86,96630,5507151,56.97,FALSE
1947,17,0.00107,0.00107,0.5,96587,104,96535,5410521,56.02,FALSE
1947,18,0.00137,0.00137,0.5,96483,132,96417,5313986,55.08,FALSE
1947,19,0.00127,0.00127,0.5,96351,123,96290,5217569,54.15,FALSE
1947,20,0.00116,0.00116,0.5,96228,112,96172,5121280,53.22,FALSE
1947,21,0.00153,0.00153,0.5,96117,147,96043,5025108,52.28,FALSE
1947,22,0.00161,0.0016,0.5,95969,154,95892,4929065,51.36,FALSE
1947,23,0.00135,0.00134,0.5,95815,129,95751,4833172,50.44,FALSE
1947,24,0.00166,0.00165,0.5,95687,158,95607,4737421,49.51,FALSE
1947,25,0.00186,0.00186,0.5,95528,177,95440,4641814,48.59,FALSE
1947,26,0.00161,0.00161,0.5,95351,153,95274,4546374,47.68,FALSE
1947,27,0.00188,0.00188,0.5,95197,179,95108,4451100,46.76,FALSE
1947,28,0.00173,0.00173,0.5,95019,164,94936,4355992,45.84,FALSE
1947,29,0.00167,0.00167,0.5,94854,158,94775,4261056,44.92,FALSE
1947,30,0.00172,0.00172,0.5,94696,162,94615,4166281,44,FALSE
1947,31,0.00189,0.00189,0.5,94534,179,94444,4071666,43.07,FALSE
1947,32,0.00149,0.00149,0.5,94355,141,94284,3977221,42.15,FALSE
1947,33,0.00191,0.0019,0.5,94214,179,94124,3882937,41.21,FALSE
1947,34,0.00176,0.00176,0.5,94035,166,93952,3788813,40.29,FALSE
1947,35,0.00195,0.00194,0.5,93869,182,93778,3694861,39.36,FALSE
1947,36,0.00261,0.00261,0.5,93687,244,93564,3601083,38.44,FALSE
1947,37,0.00225,0.00224,0.5,93442,210,93337,3507518,37.54,FALSE
1947,38,0.00208,0.00208,0.5,93233,193,93136,3414181,36.62,FALSE
1947,39,0.0025,0.0025,0.5,93039,232,92923,3321045,35.7,FALSE
1947,40,0.00285,0.00285,0.5,92807,264,92675,3228122,34.78,FALSE
1947,41,0.0028,0.0028,0.5,92542,259,92413,3135448,33.88,FALSE
1947,42,0.0032,0.00319,0.5,92284,294,92136,3043035,32.97,FALSE
1947,43,0.00349,0.00349,0.5,91989,321,91829,2950898,32.08,FALSE
1947,44,0.00343,0.00343,0.5,91668,314,91511,2859070,31.19,FALSE
1947,45,0.004,0.00399,0.5,91354,365,91172,2767558,30.29,FALSE
1947,46,0.00378,0.00377,0.5,90989,343,90818,2676387,29.41,FALSE
1947,47,0.00471,0.0047,0.5,90646,426,90434,2585569,28.52,FALSE
1947,48,0.00478,0.00477,0.5,90221,430,90006,2495135,27.66,FALSE
1947,49,0.00529,0.00528,0.5,89790,474,89554,2405130,26.79,FALSE
1947,50,0.00593,0.00591,0.5,89317,528,89053,2315576,25.93,FALSE
1947,51,0.00567,0.00566,0.5,88789,502,88537,2226524,25.08,FALSE
1947,52,0.0074,0.00738,0.5,88286,651,87961,2137986,24.22,FALSE
1947,53,0.00619,0.00617,0.5,87635,540,87365,2050026,23.39,FALSE
1947,54,0.00793,0.0079,0.5,87095,688,86750,1962661,22.53,FALSE
1947,55,0.00719,0.00716,0.5,86406,619,86097,1875910,21.71,FALSE
1947,56,0.00878,0.00874,0.5,85788,750,85413,1789813,20.86,FALSE
1947,57,0.01078,0.01073,0.5,85038,912,84582,1704400,20.04,FALSE
1947,58,0.01016,0.0101,0.5,84126,850,83701,1619819,19.25,FALSE
1947,59,0.01207,0.012,0.5,83276,999,82776,1536118,18.45,FALSE
1947,60,0.01233,0.01226,0.5,82277,1009,81772,1453342,17.66,FALSE
1947,61,0.01475,0.01464,0.5,81268,1190,80673,1371570,16.88,FALSE
1947,62,0.01568,0.01556,0.5,80078,1246,79455,1290897,16.12,FALSE
1947,63,0.01827,0.0181,0.5,78832,1427,78118,1211442,15.37,FALSE
1947,64,0.01983,0.01963,0.5,77405,1520,76645,1133323,14.64,FALSE
1947,65,0.02215,0.0219,0.5,75885,1662,75054,1056678,13.92,FALSE
1947,66,0.02487,0.02457,0.5,74223,1823,73311,981624,13.23,FALSE
1947,67,0.02629,0.02595,0.5,72400,1879,71460,908312,12.55,FALSE
1947,68,0.02947,0.02904,0.5,70521,2048,69497,836852,11.87,FALSE
1947,69,0.03257,0.03205,0.5,68473,2195,67375,767355,11.21,FALSE
1947,70,0.03722,0.03654,0.5,66278,2422,65067,699980,10.56,FALSE
1947,71,0.04114,0.04031,0.5,63856,2574,62569,634913,9.94,FALSE
1947,72,0.04943,0.04823,0.5,61282,2956,59804,572344,9.34,FALSE
1947,73,0.05273,0.05137,0.5,58326,2996,56828,512540,8.79,FALSE
1947,74,0.06451,0.0625,0.5,55330,3458,53601,455712,8.24,FALSE
1947,75,0.06761,0.0654,0.5,51872,3392,50176,402111,7.75,FALSE
1947,76,0.07371,0.07109,0.5,48480,3447,46756,351935,7.26,FALSE
1947,77,0.08887,0.08509,0.5,45033,3832,43117,305179,6.78,FALSE
1947,78,0.09434,0.09009,0.5,41201,3712,39345,262062,6.36,FALSE
1947,79,0.09968,0.09495,0.5,37489,3560,35710,222717,5.94,FALSE
1947,80,0.1166,0.11017,0.5,33930,3738,32061,187007,5.51,FALSE
1947,81,0.13256,0.12432,0.5,30192,3753,28315,154946,5.13,FALSE
1947,82,0.14566,0.13577,0.5,26438,3589,24643,126632,4.79,FALSE
1947,83,0.16301,0.15073,0.5,22849,3444,21127,101988,4.46,FALSE
1947,84,0.17465,0.16062,0.5,19405,3117,17846,80861,4.17,FALSE
1947,85,0.19217,0.17532,0.5,16288,2856,14860,63015,3.87,FALSE
1947,86,0.21475,0.19393,0.5,13432,2605,12130,48155,3.59,FALSE
1947,87,0.25351,0.22499,0.5,10827,2436,9609,36025,3.33,FALSE
1947,88,0.24806,0.22069,0.5,8391,1852,7465,26416,3.15,FALSE
1947,89,0.27798,0.24406,0.5,6539,1596,5741,18951,2.9,FALSE
1947,90,0.30943,0.26797,0.5,4943,1325,4281,13209,2.67,FALSE
1947,91,0.34813,0.29651,0.5,3619,1073,3082,8928,2.47,FALSE
1947,92,0.41024,0.34042,0.5,2546,867,2112,5846,2.3,FALSE
1947,93,0.41944,0.34672,0.5,1679,582,1388,3734,2.22,FALSE
1947,94,0.424,0.34984,0.5,1097,384,905,2345,2.14,FALSE
1947,95,0.45409,0.37007,0.5,713,264,581,1440,2.02,FALSE
1947,96,0.48452,0.39003,0.5,449,175,362,859,1.91,FALSE
1947,97,0.51507,0.40959,0.5,274,112,218,498,1.82,FALSE
1947,98,0.5455,0.4286,0.5,162,69,127,280,1.73,FALSE
1947,99,0.5756,0.44696,0.5,92,41,72,153,1.65,FALSE
1947,100,0.60515,0.46458,0.5,51,24,39,81,1.58,FALSE
1947,101,0.63395,0.48137,0.5,27,13,21,42,1.52,FALSE
1947,102,0.66182,0.49727,0.5,14,7,11,21,1.46,FALSE
1947,103,0.68861,0.51224,0.5,7,4,5,10,1.41,FALSE
1947,104,0.7142,0.52627,0.5,3,2,3,5,1.36,FALSE
1947,105,0.73848,0.53933,0.5,2,1,1,2,1.32,FALSE
1947,106,0.76139,0.55145,0.5,1,0,1,1,1.29,FALSE
1947,107,0.78288,0.56264,0.5,0,0,0,0,1.26,FALSE
1947,108,0.80293,0.57292,0.5,0,0,0,0,1.23,FALSE
1947,109,0.82156,0.58234,0.5,0,0,0,0,1.21,FALSE
1947,110,0.83878,1,1.19,0,0,0,0,1.19,TRUE
1948,0,0.01932,0.01899,0.11,100000,1899,98304,7213504,72.14,FALSE
1948,1,0.0018,0.0018,0.5,98101,177,98012,7115200,72.53,FALSE
1948,2,0.00133,0.00133,0.5,97924,130,97859,7017188,71.66,FALSE
1948,3,0.00098,0.00098,0.5,97794,96,97745,6919329,70.75,FALSE
1948,4,0.00077,0.00077,0.5,97697,75,97660,6821584,69.82,FALSE
1948,5,0.00042,0.00042,0.5,97622,41,97602,6723924,68.88,FALSE
1948,6,0.00059,0.00059,0.5,97581,58,97552,6626322,67.91,FALSE
1948,7,0.00063,0.00062,0.5,97524,61,97493,6528770,66.95,FALSE
1948,8,0.00044,0.00044,0.5,97463,43,97442,6431276,65.99,FALSE
1948,9,0.00035,0.00035,0.5,97420,34,97403,6333835,65.02,FALSE
1948,10,0.00032,0.00032,0.5,97386,31,97370,6236432,64.04,FALSE
1948,11,4e-04,4e-04,0.5,97354,39,97335,6139062,63.06,FALSE
1948,12,0.00042,0.00042,0.5,97315,40,97295,6041727,62.08,FALSE
1948,13,5e-04,5e-04,0.5,97275,49,97250,5944432,61.11,FALSE
1948,14,0.00048,0.00048,0.5,97226,47,97202,5847181,60.14,FALSE
1948,15,0.00049,0.00049,0.5,97179,48,97155,5749979,59.17,FALSE
1948,16,0.00062,0.00062,0.5,97131,60,97101,5652824,58.2,FALSE
1948,17,0.00084,0.00084,0.5,97071,82,97030,5555723,57.23,FALSE
1948,18,0.00086,0.00086,0.5,96989,83,96947,5458693,56.28,FALSE
1948,19,0.00068,0.00068,0.5,96906,66,96873,5361746,55.33,FALSE
1948,20,0.00082,0.00082,0.5,96840,79,96800,5264873,54.37,FALSE
1948,21,0.00091,0.00091,0.5,96761,88,96716,5168073,53.41,FALSE
1948,22,0.0011,0.0011,0.5,96672,107,96619,5071357,52.46,FALSE
1948,23,0.00133,0.00133,0.5,96566,128,96502,4974738,51.52,FALSE
1948,24,0.00114,0.00114,0.5,96438,110,96383,4878236,50.58,FALSE
1948,25,0.00095,0.00095,0.5,96328,92,96282,4781853,49.64,FALSE
1948,26,0.00114,0.00114,0.5,96236,110,96181,4685571,48.69,FALSE
1948,27,0.00125,0.00125,0.5,96126,120,96066,4589390,47.74,FALSE
1948,28,0.00114,0.00114,0.5,96006,110,95952,4493324,46.8,FALSE
1948,29,0.00116,0.00116,0.5,95897,111,95841,4397372,45.86,FALSE
1948,30,0.00151,0.00151,0.5,95786,144,95714,4301531,44.91,FALSE
1948,31,0.00158,0.00158,0.5,95642,151,95566,4205817,43.97,FALSE
1948,32,0.00129,0.00129,0.5,95491,123,95429,4110251,43.04,FALSE
1948,33,0.00175,0.00175,0.5,95368,167,95284,4014822,42.1,FALSE
1948,34,0.00159,0.00159,0.5,95200,151,95125,3919538,41.17,FALSE
1948,35,0.0018,0.00179,0.5,95049,170,94964,3824413,40.24,FALSE
1948,36,0.00222,0.00222,0.5,94879,210,94774,3729449,39.31,FALSE
1948,37,0.002,0.002,0.5,94669,189,94574,3634675,38.39,FALSE
1948,38,0.00228,0.00228,0.5,94479,215,94372,3540101,37.47,FALSE
1948,39,0.00213,0.00213,0.5,94264,201,94164,3445729,36.55,FALSE
1948,40,0.00216,0.00216,0.5,94064,203,93962,3351565,35.63,FALSE
1948,41,0.00209,0.00209,0.5,93860,196,93762,3257603,34.71,FALSE
1948,42,0.00259,0.00259,0.5,93664,242,93543,3163841,33.78,FALSE
1948,43,0.00267,0.00266,0.5,93422,249,93297,3070298,32.86,FALSE
1948,44,0.00281,0.0028,0.5,93173,261,93043,2977001,31.95,FALSE
1948,45,0.00315,0.00315,0.5,92912,292,92766,2883958,31.04,FALSE
1948,46,0.00348,0.00347,0.5,92620,321,92459,2791192,30.14,FALSE
1948,47,0.0036,0.00359,0.5,92298,331,92133,2698733,29.24,FALSE
1948,48,0.0047,0.00469,0.5,91967,431,91751,2606601,28.34,FALSE
1948,49,0.00453,0.00452,0.5,91536,414,91329,2514849,27.47,FALSE
1948,50,0.00522,0.00521,0.5,91122,475,90884,2423521,26.6,FALSE
1948,51,0.00565,0.00564,0.5,90647,511,90391,2332636,25.73,FALSE
1948,52,0.0057,0.00568,0.5,90136,512,89880,2242245,24.88,FALSE
1948,53,0.00695,0.00692,0.5,89623,620,89313,2152365,24.02,FALSE
1948,54,0.00753,0.0075,0.5,89003,668,88669,2063052,23.18,FALSE
1948,55,0.0072,0.00718,0.5,88335,634,88018,1974383,22.35,FALSE
1948,56,0.00868,0.00864,0.5,87701,758,87322,1886365,21.51,FALSE
1948,57,0.00911,0.00907,0.5,86943,788,86549,1799043,20.69,FALSE
1948,58,0.00952,0.00948,0.5,86155,817,85746,1712494,19.88,FALSE
1948,59,0.01124,0.01118,0.5,85338,954,84861,1626748,19.06,FALSE
1948,60,0.01292,0.01283,0.5,84384,1083,83843,1541887,18.27,FALSE
1948,61,0.01345,0.01336,0.5,83301,1113,82745,1458044,17.5,FALSE
1948,62,0.01483,0.01472,0.5,82188,1210,81583,1375300,16.73,FALSE
1948,63,0.01589,0.01576,0.5,80978,1276,80340,1293716,15.98,FALSE
1948,64,0.01934,0.01915,0.5,79702,1526,78939,1213376,15.22,FALSE
1948,65,0.02194,0.0217,0.5,78176,1696,77328,1134437,14.51,FALSE
1948,66,0.0225,0.02225,0.5,76479,1702,75629,1057110,13.82,FALSE
1948,67,0.02492,0.02461,0.5,74778,1840,73858,981481,13.13,FALSE
1948,68,0.02826,0.02787,0.5,72937,2033,71921,907623,12.44,FALSE
1948,69,0.0329,0.03237,0.5,70905,2295,69757,835702,11.79,FALSE
1948,70,0.03491,0.03431,0.5,68609,2354,67432,765945,11.16,FALSE
1948,71,0.0399,0.03912,0.5,66255,2592,64959,698513,10.54,FALSE
1948,72,0.04729,0.0462,0.5,63664,2941,62193,633554,9.95,FALSE
1948,73,0.04861,0.04745,0.5,60722,2881,59281,571361,9.41,FALSE
1948,74,0.05578,0.05427,0.5,57841,3139,56271,512079,8.85,FALSE
1948,75,0.06278,0.06087,0.5,54702,3330,53037,455808,8.33,FALSE
1948,76,0.07088,0.06845,0.5,51372,3516,49614,402771,7.84,FALSE
1948,77,0.07526,0.07253,0.5,47856,3471,46120,353157,7.38,FALSE
1948,78,0.08118,0.07802,0.5,44385,3463,42653,307037,6.92,FALSE
1948,79,0.08903,0.08523,0.5,40922,3488,39178,264383,6.46,FALSE
1948,80,0.10146,0.09656,0.5,37434,3615,35627,225205,6.02,FALSE
1948,81,0.1225,0.11543,0.5,33820,3904,31868,189578,5.61,FALSE
1948,82,0.13165,0.12352,0.5,29916,3695,28068,157711,5.27,FALSE
1948,83,0.14612,0.13617,0.5,26221,3571,24435,129643,4.94,FALSE
1948,84,0.15945,0.14768,0.5,22650,3345,20978,105207,4.64,FALSE
1948,85,0.16939,0.15616,0.5,19305,3015,17798,84230,4.36,FALSE
1948,86,0.19146,0.17473,0.5,16290,2846,14867,66432,4.08,FALSE
1948,87,0.21214,0.19179,0.5,13444,2578,12155,51565,3.84,FALSE
1948,88,0.21741,0.19609,0.5,10865,2131,9800,39410,3.63,FALSE
1948,89,0.24115,0.2152,0.5,8735,1880,7795,29610,3.39,FALSE
1948,90,0.27837,0.24436,0.5,6855,1675,6017,21815,3.18,FALSE
1948,91,0.24757,0.2203,0.5,5180,1141,4609,15798,3.05,FALSE
1948,92,0.29872,0.2599,0.5,4039,1050,3514,11188,2.77,FALSE
1948,93,0.3562,0.30235,0.5,2989,904,2537,7675,2.57,FALSE
1948,94,0.36061,0.30552,0.5,2085,637,1767,5137,2.46,FALSE
1948,95,0.38644,0.32386,0.5,1448,469,1214,3370,2.33,FALSE
1948,96,0.41293,0.34226,0.5,979,335,812,2157,2.2,FALSE
1948,97,0.43993,0.36061,0.5,644,232,528,1345,2.09,FALSE
1948,98,0.46729,0.37879,0.5,412,156,334,817,1.98,FALSE
1948,99,0.49484,0.39669,0.5,256,101,205,483,1.89,FALSE
1948,100,0.52243,0.41423,0.5,154,64,122,278,1.8,FALSE
1948,101,0.54989,0.4313,0.5,90,39,71,156,1.72,FALSE
1948,102,0.57704,0.44783,0.5,51,23,40,85,1.65,FALSE
1948,103,0.60374,0.46375,0.5,28,13,22,45,1.59,FALSE
1948,104,0.62983,0.47899,0.5,15,7,12,23,1.53,FALSE
1948,105,0.65518,0.49351,0.5,8,4,6,12,1.48,FALSE
1948,106,0.67969,0.50729,0.5,4,2,3,6,1.43,FALSE
1948,107,0.70323,0.52029,0.5,2,1,1,3,1.39,FALSE
1948,108,0.72575,0.53251,0.5,1,1,1,1,1.35,FALSE
1948,109,0.74717,0.54396,0.5,0,0,0,1,1.32,FALSE
1948,110,0.76746,1,1.3,0,0,0,0,1.3,TRUE
1949,0,0.02005,0.0197,0.11,100000,1970,98245,7215165,72.15,FALSE
1949,1,0.00159,0.00159,0.5,98030,156,97952,7116920,72.6,FALSE
1949,2,0.00093,0.00093,0.5,97874,91,97828,7018969,71.71,FALSE
1949,3,0.00105,0.00105,0.5,97782,102,97731,6921141,70.78,FALSE
1949,4,0.00079,0.00079,0.5,97680,77,97641,6823409,69.85,FALSE
1949,5,0.00034,0.00034,0.5,97603,33,97586,6725768,68.91,FALSE
1949,6,0.00047,0.00047,0.5,97569,46,97546,6628182,67.93,FALSE
1949,7,0.00045,0.00045,0.5,97523,44,97501,6530636,66.97,FALSE
1949,8,0.00021,0.00021,0.5,97479,21,97469,6433135,66,FALSE
1949,9,0.00037,0.00037,0.5,97458,36,97440,6335666,65.01,FALSE
1949,10,0.00042,0.00042,0.5,97422,41,97402,6238226,64.03,FALSE
1949,11,0.00044,0.00044,0.5,97381,42,97360,6140824,63.06,FALSE
1949,12,0.00038,0.00038,0.5,97339,37,97321,6043464,62.09,FALSE
1949,13,0.00059,0.00058,0.5,97302,57,97274,5946144,61.11,FALSE
1949,14,6e-04,6e-04,0.5,97245,59,97216,5848870,60.15,FALSE
1949,15,0.00056,0.00056,0.5,97187,54,97160,5751654,59.18,FALSE
1949,16,0.00037,0.00037,0.5,97133,36,97115,5654494,58.21,FALSE
1949,17,4e-04,4e-04,0.5,97097,39,97077,5557380,57.24,FALSE
1949,18,0.00063,0.00063,0.5,97057,61,97027,5460302,56.26,FALSE
1949,19,0.00067,0.00067,0.5,96997,65,96964,5363275,55.29,FALSE
1949,20,0.00063,0.00063,0.5,96932,61,96902,5266311,54.33,FALSE
1949,21,0.00088,0.00088,0.5,96871,85,96829,5169410,53.36,FALSE
1949,22,0.00099,0.00099,0.5,96786,96,96738,5072581,52.41,FALSE
1949,23,0.00093,0.00093,0.5,96691,90,96646,4975843,51.46,FALSE
1949,24,0.00104,0.00104,0.5,96601,101,96550,4879197,50.51,FALSE
1949,25,9e-04,9e-04,0.5,96500,87,96457,4782647,49.56,FALSE
1949,26,0.00091,0.00091,0.5,96414,88,96370,4686190,48.61,FALSE
1949,27,0.00096,0.00096,0.5,96326,92,96280,4589820,47.65,FALSE
1949,28,0.00138,0.00138,0.5,96233,133,96167,4493541,46.69,FALSE
1949,29,0.00149,0.00149,0.5,96101,144,96029,4397373,45.76,FALSE
1949,30,0.00117,0.00117,0.5,95957,113,95901,4301344,44.83,FALSE
1949,31,0.00104,0.00104,0.5,95845,100,95795,4205443,43.88,FALSE
1949,32,0.00163,0.00163,0.5,95745,156,95667,4109648,42.92,FALSE
1949,33,0.00131,0.00131,0.5,95589,125,95526,4013982,41.99,FALSE
1949,34,0.00145,0.00145,0.5,95464,138,95394,3918456,41.05,FALSE
1949,35,0.00175,0.00175,0.5,95325,167,95242,3823061,40.11,FALSE
1949,36,0.00167,0.00167,0.5,95158,158,95079,3727820,39.17,FALSE
1949,37,0.00204,0.00203,0.5,95000,193,94903,3632741,38.24,FALSE
1949,38,0.00209,0.00209,0.5,94807,198,94707,3537837,37.32,FALSE
1949,39,0.00248,0.00248,0.5,94608,235,94491,3443130,36.39,FALSE
1949,40,0.00191,0.00191,0.5,94374,180,94284,3348639,35.48,FALSE
1949,41,0.00222,0.00222,0.5,94193,209,94089,3254355,34.55,FALSE
1949,42,0.00266,0.00266,0.5,93985,250,93860,3160266,33.63,FALSE
1949,43,0.0025,0.00249,0.5,93735,234,93618,3066407,32.71,FALSE
1949,44,0.00295,0.00294,0.5,93501,275,93363,2972789,31.79,FALSE
1949,45,0.00322,0.00321,0.5,93226,299,93076,2879426,30.89,FALSE
1949,46,0.00371,0.0037,0.5,92926,344,92754,2786350,29.98,FALSE
1949,47,0.00428,0.00427,0.5,92582,396,92385,2693596,29.09,FALSE
1949,48,0.00398,0.00397,0.5,92187,366,92003,2601211,28.22,FALSE
1949,49,0.00474,0.00473,0.5,91820,434,91603,2509208,27.33,FALSE
1949,50,0.00535,0.00534,0.5,91386,488,91142,2417604,26.45,FALSE
1949,51,0.0062,0.00618,0.5,90899,562,90618,2326462,25.59,FALSE
1949,52,0.00636,0.00634,0.5,90337,572,90051,2235844,24.75,FALSE
1949,53,0.00665,0.00663,0.5,89765,595,89467,2145794,23.9,FALSE
1949,54,0.00706,0.00704,0.5,89170,627,88856,2056326,23.06,FALSE
1949,55,0.00748,0.00745,0.5,88542,660,88212,1967470,22.22,FALSE
1949,56,0.00843,0.0084,0.5,87882,738,87513,1879258,21.38,FALSE
